eventid,latitude,longitude,attacktype1,weaptype1,nkill,nwound
198612260008,14.0833,-87.2167,9,13,0,1
198612270001,41.918891,8.737554,3,13,0,0
198612270002,41.918891,8.737554,3,13,0,0
198612270003,41.918891,8.737554,3,13,0,0
198612270004,41.918891,8.737554,3,13,0,0
198612270006,33.888523,35.503513,1,5,1,1
198612270007,31.147131,75.341218,1,13,1,2
198612270008,27.961391,73.455414,1,5,1,0
198612270009,-22.351154,30.039773,9,13,5,0
198612270010,11.913755,37.295283,6,13,40,
198612280001,9.205278,-74.233611,2,5,4,0
198612280002,31.633078,74.878288,9,13,1,0
198612280003,28.585836,77.153336,1,5,1,0
198612280004,13.130707,-85.971684,3,6,2,2
198612280005,42.699612,0.945899,3,6,0,0
198612280006,3.656667,-76.688333,2,5,9,4
198612280008,18.03496,-66.849844,3,6,0,0
198612280009,17.984055,-66.113657,3,6,0,0
198612290001,43.325239,-3.011475,3,6,0,1
198612290002,43.325239,-3.011475,3,13,0,0
198612290003,43.325239,-3.011475,3,13,0,0
198612290004,24.891115,67.143311,1,13,1,0
198612290005,-13.152712,-74.218628,7,8,,
198612290006,-26.184113,28.033232,1,5,2,0
198612300001,13.08268,80.270718,3,13,0,0
198612300002,33.671638,73.056068,3,6,2,1
198612300003,13.64121,-88.785423,9,13,16,0
198612310001,48.856644,2.34233,3,6,0,0
198612310002,46.669097,11.163979,3,13,0,0
198612310003,54.607712,-5.95621,3,13,1,0
198612310004,-11.967368,-76.978462,3,6,0,0
198612310005,55.011562,-7.312045,9,13,1,1
198612310006,33.888523,35.503513,1,13,3,0
198612310007,28.585836,77.153336,1,13,2,2
198701010001,28.585836,77.153336,9,13,1,2
198701010003,,,9,13,0,20
198701010004,-11.967368,-76.978462,9,13,0,2
198701010005,-26.103533,28.097631,9,13,0,1
198701020001,13.08268,80.270718,9,13,0,0
198701020002,33.888523,35.503513,9,13,0,0
198701020003,40.728933,-4.0151,3,6,0,0
198701020004,40.728933,-4.0151,3,6,0,0
198701020005,2.55168,-76.06517,2,5,0,1
198701020006,43.552847,7.017369,9,13,0,0
198701020007,5.337553,-75.729321,1,5,1,0
198701030001,13.08268,80.270718,9,13,0,0
198701030002,54.298121,-6.521291,1,5,1,
198701030003,-26.184113,28.033232,3,6,0,3
198701040001,-11.967368,-76.978462,9,13,0,0
198701040002,-26.184113,28.033232,3,6,0,3
198701040003,-11.967368,-76.978462,3,13,0,1
198701040004,-9.05621,-78.578613,3,6,,
198701040005,-9.06493,-78.579683,3,6,,
198701040006,-9.05621,-78.578613,3,6,,
198701040007,28.585836,77.153336,9,13,0,0
198701040008,6.941837,79.861687,9,13,0,1
198701050001,33.888523,35.503513,3,6,0,0
198701050002,-26.184113,28.033232,3,8,3,0
198701050003,-13.152712,-74.218628,1,5,3,0
198701050004,13.805691,-88.145787,2,5,2,6
198701050005,,,1,5,3,0
198701060001,14.0833,-87.2167,3,6,0,0
198701060002,-11.967368,-76.978462,3,6,0,0
198701060003,-13.152712,-74.218628,3,6,3,0
198701060004,9.882081,-75.254469,2,5,0,0
198701060005,13.805691,-88.145787,9,13,28,0
198701060006,-11.967368,-76.978462,9,13,3,7
198701060007,42.271817,-89.094544,7,8,0,0
198701070001,43.230556,-2.845833,3,6,0,0
198701070002,35.166744,33.367596,3,6,0,0
198701070003,35.166745,33.367597,3,6,0,0
198701070004,35.166746,33.367598,3,6,0,0
198701070005,35.166747,33.367599,3,6,0,0
198701070006,37.99749,23.762728,1,5,1,0
198701070007,31.057879,76.300042,1,13,0,2
198701070008,33.888523,35.503513,1,6,0,0
198701080001,-11.967368,-76.978462,2,8,0,0
198701080002,-11.967368,-76.978462,2,8,0,0
198701080003,-11.967368,-76.978462,2,8,0,0
198701080004,-11.967368,-76.978462,2,8,0,0
198701080005,-11.967368,-76.978462,2,8,0,0
198701080006,28.585836,77.153336,9,13,1,2
198701080007,-11.967368,-76.978462,3,6,2,1
198701080008,-11.967368,-76.978462,3,6,2,1
198701080009,-11.967368,-76.978462,2,5,1,1
198701080010,35.166748,33.3676,3,6,0,0
198701080011,6.46052,-71.72989,1,5,1,0
198701080012,26.200605,92.937574,1,5,2,0
198701080013,31.147131,75.341218,1,5,9,0
198701080014,31.147131,75.341218,1,5,9,0
198701080015,31.147131,75.341218,1,5,9,0
198701080016,31.147131,75.341218,1,5,9,0
198701080017,54.42071,-6.443767,1,5,0,0
198701090001,-11.967368,-76.978462,1,6,0,0
198701090002,-8.111825,-79.02866,1,6,0,0
198701090003,8.757816,80.487907,3,6,0,0
198701090004,-11.967368,-76.978462,3,6,0,2
198701090005,-11.967368,-76.978462,3,6,0,2
198701090006,4.667128,-74.106056,1,13,2,1
198701090007,31.633078,74.878288,1,5,10,0
198701090008,8.049953,-69.333365,6,13,0,0
198701090009,54.345417,-7.636355,3,6,1,
198701090011,-26.184113,28.033232,3,6,0,0
198701090012,-33.978578,18.580468,3,6,1,2
198701100001,34.917861,33.633003,3,13,0,0
198701100002,,,1,6,0,0
198701100003,14.0833,-87.2167,3,6,0,0
198701110001,13.69288,-89.199161,3,13,0,0
198701110002,-11.967368,-76.978462,1,5,2,0
198701120001,14.0833,-87.2167,3,13,0,1
198701120002,14.0833,-87.2167,9,13,0,0
198701120003,30.733315,76.779418,1,5,0,0
198701120004,28.585836,77.153336,1,5,4,0
198701120005,28.690073,77.213982,1,13,5,0
198701120006,-26.184113,28.033232,3,6,0,0
198701130001,10.981412,-74.778319,2,8,13,37
198701130002,13.243611,-85.89596,2,5,,
198701130003,13.62679,-85.8254,2,5,9,8
198701130004,33.888523,35.503513,6,5,0,0
198701140001,4.667128,-74.106056,3,13,0,0
198701140002,4.667128,-74.106056,3,13,0,0
198701140003,9.666399,80.020477,3,6,5,0
198701140004,-11.967368,-76.978462,1,5,1,0
198701140005,53.383055,-1.464795,7,8,0,0
198701150001,-11.967368,-76.978462,7,8,0,0
198701150002,-11.967368,-76.978462,7,8,0,0
198701150003,-11.967368,-76.978462,3,6,0,0
198701150004,-11.967368,-76.978462,3,6,0,0
198701150005,-11.967368,-76.978462,3,6,0,0
198701150006,-11.967368,-76.978462,3,6,0,0
198701150007,-11.967368,-76.978462,3,6,0,0
198701150008,6.941837,79.861687,3,6,0,0
198701150009,-11.967368,-76.978462,3,6,0,0
198701150010,-11.967368,-76.978462,3,6,0,0
198701150011,-11.967368,-76.978462,3,6,0,0
198701150012,-11.967368,-76.978462,3,6,0,0
198701150013,-11.967368,-76.978462,3,6,0,0
198701150014,-11.967368,-76.978462,3,6,0,0
198701150015,-11.967368,-76.978462,3,6,0,0
198701150016,-11.967368,-76.978462,2,5,0,3
198701150017,30.733315,76.779418,2,5,9,15
198701150018,31.147131,75.341218,2,5,2,7
198701150019,14.596051,120.978666,3,5,7,50
198701150020,6.941837,79.861687,2,5,0,0
198701150021,-12.068306,-75.210163,1,5,1,0
198701150023,14.596051,120.978666,3,6,0,0
198701150024,14.596051,120.978666,3,6,0,0
198701150025,14.596051,120.978666,3,6,0,0
198701150026,14.596051,120.978666,3,6,0,0
198701150027,14.596051,120.978666,3,6,0,0
198701150028,14.596051,120.978666,3,6,0,0
198701150029,14.596051,120.978666,3,6,0,0
198701150030,14.596051,120.978666,3,6,0,0
198701150031,14.596051,120.978666,3,6,0,0
198701150032,14.596051,120.978666,3,6,0,0
198701150033,14.596051,120.978666,3,6,0,0
198701150034,14.596051,120.978666,3,6,0,0
198701150035,14.596051,120.978666,3,6,0,0
198701150036,14.596051,120.978666,3,5,1,12
198701160001,-11.967368,-76.978462,9,13,0,0
198701160002,13.921389,-89.845,2,5,0,4
198701160003,13.79833,-89.17889,9,13,1,0
198701160004,-11.967368,-76.978462,7,8,0,0
198701160005,-11.967368,-76.978462,9,13,0,0
198701160006,-11.967368,-76.978462,9,13,0,2
198701160007,-11.967368,-76.978462,7,8,0,0
198701170001,37.567202,41.385593,9,13,0,5
198701170002,31.147131,75.341218,1,5,1,0
198701180001,6.941837,79.861687,3,6,7,50
198701180002,11.966667,-85.166667,6,5,,
198701180003,13.842778,-89.447222,2,5,,
198701180004,13.898333,-89.196944,2,5,3,0
198701190001,41.400635,2.150913,3,6,0,0
198701190002,8.63781,-72.73464,3,6,0,0
198701190003,35.689125,139.747742,3,13,0,0
198701190004,35.689125,139.747742,3,6,0,0
198701190005,35.689125,139.747742,3,6,0,0
198701190006,29.114895,48.293645,9,13,0,0
198701190007,29.114895,48.293645,9,13,0,0
198701190008,29.114895,48.293645,9,13,0,0
198701190009,41.400635,2.150913,9,13,0,0
198701190010,13.745556,-87.873611,2,5,2,0
198701190011,13.814197,-88.34682,2,5,,
198701190013,13.08268,80.270718,9,13,0,0
198701190014,-13.152712,-74.218628,1,5,1,0
198701190015,33.888523,35.503513,6,13,0,0
198701200001,,,9,13,0,0
198701200002,,,9,13,0,0
198701200003,,,9,13,0,0
198701200004,,,9,13,0,0
198701200005,,,9,13,0,0
198701200006,6.941837,79.861687,3,13,6,51
198701200007,-16.719896,-71.314889,2,5,2,0
198701200008,4.667128,-74.106056,9,13,0,0
198701200009,-0.211188,-78.522629,6,13,0,0
198701200010,6.941837,79.861687,7,8,0,0
198701200012,53.716084,-6.350156,1,5,2,
198701210001,-29.861824,31.008293,2,8,12,0
198701210002,-34.61768,-58.444435,3,6,0,0
198701210003,-34.61768,-58.444435,3,6,0,0
198701210004,33.888523,35.503513,6,13,0,0
198701220001,41.918891,8.737554,3,13,0,0
198701220002,,,3,6,0,0
198701220003,-11.967368,-76.978462,3,6,0,1
198701220004,-11.967368,-76.978462,3,6,0,0
198701220005,-11.967368,-76.978462,3,6,0,0
198701220006,-11.967368,-76.978462,3,6,0,0
198701220007,6.941837,79.861687,3,6,2,0
198701220008,6.941837,79.861687,3,6,1,0
198701220009,-11.967368,-76.978462,3,6,0,5
198701220010,-11.967368,-76.978462,3,6,0,2
198701220011,-13.380278,-73.435278,2,5,4,0
198701220012,28.124824,-15.430008,2,5,3,3
198701220013,6.941837,79.861687,9,13,1,0
198701230001,-12.870166,-72.694028,2,5,9,0
198701230002,4.667128,-74.106056,3,6,,
198701230003,37.576432,43.737376,3,6,8,5
198701230004,37.415668,41.371505,3,5,10,7
198701230005,9.59972,43.335,6,13,0,0
198701230015,-26.252697,27.870275,9,13,2,0
198701240001,33.888523,35.503513,6,13,0,0
198701240002,3.429344,-76.516037,3,6,7,2
198701240003,46.496714,11.358008,3,6,0,0
198701240004,,,3,13,0,0
198701240005,6.643708,-73.653621,2,5,8,0
198701240006,7.243889,-76.435556,2,5,,
198701240007,,,9,13,0,0
198701240008,4.667128,-74.106056,9,13,0,8
198701240009,33.888523,35.503513,6,13,0,0
198701240010,-32.264292,28.509864,9,13,0,1
198701250001,3.429344,-76.516037,2,8,,
198701250002,3.429344,-76.516037,2,8,,
198701250003,3.429344,-76.516037,2,8,,
198701250004,3.429344,-76.516037,2,8,,
198701250005,3.429344,-76.516037,2,8,,
198701250006,,,3,6,0,0
198701250007,30.733315,76.779418,1,5,8,0
198701260001,41.656285,-0.876533,3,6,3,36
198701260002,-11.967368,-76.978462,1,5,1,0
198701260003,-11.967368,-76.978462,3,6,2,0
198701260004,6.28332,-75.7667,9,13,4,3
198701260005,33.888523,35.503513,6,5,0,0
198701260006,33.888523,35.503513,6,13,0,0
198701260007,33.888523,35.503513,6,13,0,0
198701260008,33.888523,35.503513,6,13,0,0
198701260009,33.888523,35.503513,6,13,0,0
198701260010,54.607712,-5.95621,1,13,1,0
198701270001,48.856644,2.34233,9,13,0,0
198701270002,42.815372,-1.653616,3,6,1,7
198701270003,-11.967368,-76.978462,5,5,0,0
198701270004,-11.967368,-76.978462,5,5,0,0
198701270005,-13.253056,-73.753611,2,5,4,0
198701270006,-33.366238,-70.505302,6,13,0,1
198701270007,44.964985,-93.260193,7,8,0,0
198701280001,4.667128,-74.106056,3,6,0,1
198701280002,4.667128,-74.106056,3,6,0,0
198701280003,4.667128,-74.106056,3,6,0,0
198701280004,,,3,6,0,0
198701280005,2.3889,-75.89255,2,5,4,0
198701280006,6.941837,79.861687,2,5,21,0
198701280007,24.891115,67.143311,6,5,0,0
198701280008,24.891115,67.143311,6,5,0,0
198701280009,24.891115,67.143311,6,5,0,0
198701290001,6.929089,122.07885,7,8,0,0
198701300002,-11.967368,-76.978462,1,5,1,0
198701300003,-11.900371,-74.600005,1,13,3,0
198701300004,-26.103533,28.097631,9,13,4,0
198701310002,31.147131,75.341218,2,5,1,2
198701310003,,,9,13,8,3
198701310004,,,9,13,8,3
198701310005,53.361675,-6.245485,1,5,1,
198701310006,-26.249031,27.944123,9,13,0,6
198702010001,31.771599,35.2034,3,6,0,9
198702010002,33.671638,73.056068,7,6,0,0
198702010003,33.671638,73.056068,7,6,0,0
198702010004,30.772527,66.679371,9,13,0,0
198702010005,14.596051,120.978666,3,6,0,0
198702010006,14.596051,120.978666,3,6,0,0
198702010007,14.596051,120.978666,3,6,0,0
198702010008,-11.967368,-76.978462,1,5,1,0
198702020001,-14.31884,-74.378173,9,13,1,1
198702020002,,,3,6,0,1
198702030001,54.515694,-6.055724,9,13,0,0
198702030002,54.607712,-5.95621,9,13,0,0
198702030003,43.297222,-2.991667,3,6,0,0
198702030004,43.258434,-2.921819,9,13,0,0
198702040001,42.231356,-8.712447,9,13,0,0
198702040002,43.012087,-7.555851,9,13,0,0
198702040003,42.340009,-7.864641,9,13,0,0
198702040004,43.488387,-8.222509,9,13,0,0
198702040005,42.880447,-8.546303,9,13,0,0
198702040006,43.370873,-8.395835,9,13,0,0
198702040007,42.433619,-8.648053,9,13,0,0
198702040008,-13.152712,-74.218628,9,13,0,0
198702040009,-11.967368,-76.978462,1,13,7,0
198702040010,-13.152712,-74.218628,1,5,1,0
198702040011,,,1,13,7,0
198702050001,-33.941849,18.41964,9,13,0,1
198702050002,-33.941849,18.41964,3,6,0,1
198702050003,37.99749,23.762728,1,5,0,1
198702050004,54.293235,-6.842351,1,5,1,
198702060002,30.200819,66.994354,9,13,1,27
198702060003,30.200819,66.994354,9,13,1,27
198702070001,31.147131,75.341218,9,13,1,2
198702070002,14.596051,120.978666,9,13,5,0
198702070003,,,9,13,3,1
198702070005,33.888523,35.503513,6,5,0,0
198702080001,,,7,13,1,0
198702080002,6.941837,79.861687,2,9,28,0
198702080003,6.941837,79.861687,2,9,13,0
198702090001,53.361675,-6.245485,7,8,0,0
198702090002,53.361675,-6.245485,7,8,0,0
198702090003,53.361675,-6.245485,7,8,0,0
198702090004,53.361675,-6.245485,7,8,0,0
198702090005,53.361675,-6.245485,7,8,0,0
198702090006,53.361675,-6.245485,7,8,0,0
198702090007,53.361675,-6.245485,7,8,0,0
198702090008,53.361675,-6.245485,7,8,0,0
198702090009,53.361675,-6.245485,7,8,0,0
198702090010,53.361675,-6.245485,7,8,0,0
198702090011,53.361675,-6.245485,7,8,0,0
198702090012,53.361675,-6.245485,7,8,0,0
198702090013,53.361675,-6.245485,7,8,0,0
198702090014,53.361675,-6.245485,7,8,0,0
198702090015,53.361675,-6.245485,7,8,0,0
198702090016,53.361675,-6.245485,7,8,0,0
198702090017,53.361675,-6.245485,7,8,0,0
198702090018,53.361675,-6.245485,7,8,0,0
198702090019,,,3,6,15,
198702090020,33.888523,35.503513,3,6,80,15
198702090021,-33.366238,-70.505302,9,13,0,1
198702090022,31.147131,75.341218,2,8,5,0
198702090023,,,6,13,0,2
198702090024,,,6,13,0,2
198702090025,,,6,13,0,2
198702100001,4.667128,-74.106056,3,6,0,0
198702100002,4.667128,-74.106056,3,6,0,0
198702100003,31.147131,75.341218,2,5,2,0
198702110001,6.28281,-75.33184,2,5,2,1
198702110002,3.429344,-76.516037,2,5,0,0
198702110003,14.596051,120.978666,9,13,4,0
198702110004,6.941837,79.861687,2,5,3,
198702110005,55.129282,-6.559724,1,5,1,
198702120001,4.667128,-74.106056,3,6,0,4
198702120002,-33.366238,-70.505302,3,6,0,0
198702120003,-33.366238,-70.505302,3,6,0,0
198702120004,-33.366238,-70.505302,3,6,0,0
198702120005,37.99749,23.762728,3,6,0,0
198702120006,11.583658,122.752783,3,6,4,13
198702120007,-13.478333,-72.379444,3,6,1,0
198702120008,15.640074,-91.069429,2,5,3,3
198702120010,33.888523,35.503513,6,13,0,0
198702120011,,,6,13,0,0
198702120012,,,6,13,0,0
198702130001,4.21557,-73.81502,3,6,0,0
198702130002,5.346103,-74.491672,3,6,0,0
198702130003,5.346103,-74.491672,3,6,0,0
198702130004,5.346103,-74.491672,3,6,0,0
198702130005,5.346103,-74.491672,3,6,0,0
198702130006,5.346103,-74.491672,3,6,0,0
198702130007,5.346103,-74.491672,3,6,0,0
198702130008,5.346103,-74.491672,3,6,0,0
198702130009,5.346103,-74.491672,3,6,0,0
198702130010,5.346103,-74.491672,3,6,0,0
198702130011,13.853697,-85.593154,2,5,,
198702130012,13.22972,-85.55496,2,5,,
198702130013,13.5,-88.9,9,13,49,0
198702130014,7.083241,125.600998,3,6,0,13
198702140001,48.856644,2.34233,2,5,2,0
198702150001,-9.204422,-77.618887,2,5,4,0
198702150002,4.06052,-74.692318,2,5,1,7
198702150003,4.06052,-74.692318,1,5,2,0
198702150005,-30.338984,28.805094,3,6,0,0
198702160001,4.667128,-74.106056,3,13,3,1
198702160002,11.919806,-84.64922,2,5,7,2
198702160003,4.667128,-74.106056,2,5,2,0
198702160004,31.147131,75.341218,1,5,1,0
198702160005,9.632536,-66.916357,6,13,0,0
198702160006,4.667128,-74.106056,6,5,0,0
198702170001,32.08297,34.811886,3,6,0,2
198702170002,,,3,6,1,6
198702170003,4.667128,-74.106056,2,5,1,0
198702180001,43.3282,-3.031509,3,6,0,0
198702180002,4.667128,-74.106056,3,6,0,1
198702180003,4.667128,-74.106056,3,6,1,0
198702180004,4.667128,-74.106056,3,6,0,1
198702180005,31.147131,75.341218,2,5,1,0
198702180006,25.141638,-12.372085,9,13,50,0
198702180007,25.141638,-12.372085,9,13,50,0
198702180008,25.141638,-12.372085,9,13,50,0
198702180009,25.141638,-12.372085,9,13,50,0
198702180010,33.888523,35.503513,1,5,1,0
198702180011,33.888523,35.503513,1,5,1,0
198702180012,54.607712,-5.95621,1,5,1,
198702180013,-26.252697,27.870275,3,6,4,0
198702190001,43.258434,-2.921819,3,13,1,0
198702190002,34.006004,71.53743,3,6,9,61
198702190003,-11.967368,-76.978462,3,6,1,1
198702190004,43.258434,-2.921819,9,13,0,1
198702190005,14.195953,-89.150357,2,5,,
198702190006,13.431389,-87.963556,6,5,,
198702190007,-11.967368,-76.978462,3,5,0,0
198702190008,-11.967368,-76.978462,3,5,0,0
198702190009,-11.967368,-76.978462,3,5,0,0
198702190010,-11.967368,-76.978462,3,5,0,0
198702190011,-11.967368,-76.978462,3,5,0,0
198702190012,-11.967368,-76.978462,3,5,0,0
198702190013,17.092014,121.965256,2,5,19,11
198702190014,37.752051,42.181756,2,5,2,4
198702190015,,,3,6,0,2
198702200001,-11.967368,-76.978462,3,6,0,0
198702200002,-11.967368,-76.978462,3,6,0,0
198702200003,-11.967368,-76.978462,3,6,0,0
198702200004,-11.967368,-76.978462,3,6,0,0
198702200005,-11.967368,-76.978462,3,6,0,5
198702200006,35.313624,24.296874,2,5,0,0
198702200015,40.759505,-111.888229,3,6,0,1
198702210001,-11.967368,-76.978462,3,6,0,0
198702210002,-11.967368,-76.978462,3,6,0,0
198702210003,-11.967368,-76.978462,3,6,0,0
198702210004,-8.111825,-79.02866,3,6,0,0
198702210005,7.882318,-76.630626,1,13,2,0
198702220001,13.69288,-89.199161,7,8,0,0
198702220002,13.69288,-89.199161,7,8,0,0
198702220003,13.69288,-89.199161,7,8,0,0
198702220004,13.69288,-89.199161,7,8,0,0
198702220005,31.771599,35.2034,3,6,0,18
198702220006,3.194857,-75.645906,2,5,1,0
198702230001,6.941837,79.861687,3,6,60,0
198702230002,54.607712,-5.95621,1,5,0,1
198702230003,39.103175,-84.511981,3,6,0,0
198702240001,-11.967368,-76.978462,3,6,0,0
198702240002,-11.967368,-76.978462,3,6,0,0
198702240003,-11.967368,-76.978462,3,6,0,0
198702240004,-11.967368,-76.978462,3,6,0,0
198702240005,-11.967368,-76.978462,3,6,0,0
198702240006,-11.967368,-76.978462,3,6,0,0
198702240007,-4.988231,-80.586892,3,6,0,0
198702240008,7.931279,123.658972,3,6,9,58
198702240009,41.400635,2.150913,9,13,0,0
198702240010,1.838988,-76.768788,2,5,4,0
198702240011,10.3879,-73.1698,2,5,9,0
198702240012,4.814278,-75.694558,2,5,1,4
198702240013,3.429344,-76.516037,1,13,7,0
198702240014,6.242026,-75.564766,1,5,1,0
198702240015,6.242026,-75.564766,1,5,6,0
198702240016,-4.988231,-80.586892,1,5,1,0
198702240017,-11.967368,-76.978462,1,6,0,4
198702250001,3.538611,-74.896111,2,5,2,0
198702250002,,,2,5,3,1
198702250003,5.449497,-74.667911,1,5,1,0
198702250004,11.77507,-72.44097,1,5,1,0
198702250005,3.429344,-76.516037,6,13,1,0
198702260001,-32.890272,-68.844034,3,6,0,0
198702260002,7.060051,-73.853115,2,8,0,0
198702260003,7.060051,-73.853115,2,8,0,0
198702260004,7.060051,-73.853115,2,8,0,0
198702260005,7.060051,-73.853115,2,8,0,0
198702260006,3.429344,-76.516037,2,8,0,0
198702260007,23.791275,90.418205,3,13,1,0
198702260009,-12.068306,-75.210163,3,6,0,0
198702260010,41.400635,2.150913,3,6,0,0
198702260011,6.643708,-73.653621,2,5,6,0
198702260012,2.243589,-77.010385,2,5,3,0
198702260013,1.700854,-76.572882,2,5,1,0
198702260014,6.242026,-75.564766,1,5,1,0
198702260015,6.242026,-75.564766,1,5,1,0
198702260016,5.08414,-75.7903,1,5,8,0
198702270001,13.398638,-88.015517,2,5,16,0
198702270002,-13.152712,-74.218628,9,13,4,0
198702270003,3.54434,-73.70781,1,6,1,0
198702270004,37.291152,31.768963,6,13,0,0
198702280001,-11.967368,-76.978462,3,6,0,0
198702280002,-11.967368,-76.978462,3,6,0,0
198702280003,-11.967368,-76.978462,3,6,0,0
198702280004,-11.967368,-76.978462,3,6,0,0
198702280005,-11.967368,-76.978462,3,6,0,0
198702280006,-11.967368,-76.978462,3,6,0,0
198702280007,-11.967368,-76.978462,3,6,0,0
198702280008,-11.967368,-76.978462,3,6,0,0
198702280009,-11.967368,-76.978462,3,6,0,0
198702280010,-11.967368,-76.978462,3,6,0,0
198702280011,-11.967368,-76.978462,3,6,0,0
198702280012,-11.967368,-76.978462,3,6,0,0
198702280013,-11.967368,-76.978462,3,6,0,0
198702280014,-11.967368,-76.978462,3,6,0,0
198702280015,-11.967368,-76.978462,3,6,0,0
198702280016,-11.967368,-76.978462,3,6,0,0
198702280017,-11.967368,-76.978462,3,6,0,1
198702280018,42.699997,9.447317,3,13,0,0
198702280019,42.699997,9.447317,3,13,0,0
198702280020,42.699997,9.447317,3,13,0,0
198702280021,42.699997,9.447317,3,13,0,0
198702280022,42.699997,9.447317,3,13,0,0
198702280023,42.699997,9.447317,3,13,0,0
198702280024,42.699997,9.447317,3,13,0,0
198702280025,42.699997,9.447317,3,13,0,0
198702280026,42.699997,9.447317,3,13,0,0
198702280027,42.699997,9.447317,3,13,0,0
198702280028,42.699997,9.447317,3,13,0,0
198702280029,42.699997,9.447317,3,13,0,0
198702280030,42.699997,9.447317,3,13,0,0
198702280031,42.699997,9.447317,3,13,0,0
198702280032,42.699997,9.447317,3,13,0,0
198702280033,42.699997,9.447317,3,13,0,0
198702280034,42.699997,9.447317,3,13,0,0
198702280035,42.699997,9.447317,3,13,0,0
198702280036,42.699997,9.447317,3,13,0,0
198702280037,42.699997,9.447317,3,13,0,0
198702280038,42.699997,9.447317,3,13,0,0
198702280039,42.699997,9.447317,3,13,0,0
198702280040,42.699997,9.447317,3,13,0,0
